10430 09400 08360 03540 02530 01980 01500 00270 -9999 
10580 09320 08390 06630 06060 03520 02540 00450 00060 
10030 08870 08790 07980 02180 00860 -9999 -9999 -9999 
11060 08710 02930 02030 01500 00830 -9999 -9999 -9999 
09900 08250 07530 06920 05300 03700 03460 00210 00120 
10530 09400 08390 03560 02520 02060 01530 00290 -9999 
09900 08250 07530 06920 05300 03700 03460 00210 00120 
10510 10140 10070 08390 04360 01980 00350 -9999 -9999 
09240 08390 06620 06080 02540 00630 00410 00060 -9999 
08520 06920 05290 03700 03460 01290 00210 00120 00010 
10470 09400 08390 03550 02520 02030 01500 00320 -9999 
10510 09400 08390 03560 02520 02060 01520 00300 -9999 
10550 10510 09400 08380 03550 02520 02080 01510 00060 
10490 09370 06640 06030 05150 03520 02540 00360 00150 
10060 09120 08400 06220 05380 00680 00540 -9999 -9999 
10060 09970 09900 07730 05570 04460 02820 01910 00850 
09900 08270 06920 05300 03700 03460 01290 00210 00120 
10490 10060 08880 07230 06240 05830 04350 01960 00030 
10470 09370 08390 03530 02530 01490 00330 00060 -9999 
10600 09320 06630 06050 03520 02540 00450 00220 00060 
11060 10850 08710 02930 02050 01490 00830 -9999 -9999 
06920 05270 04850 03700 03460 02940 00210 00120 00010 
10630 10530 08390 01990 00400 00270 -9999 -9999 -9999 
09190 08390 06620 06080 05230 03510 02540 00700 00060 
10030 08870 08790 07980 07300 06830 02190 00850 -9999 
08240 07530 06920 05300 03700 03460 00210 00120 00010 
10520 08390 03560 02520 02050 01520 00280 -9999 -9999 
08230 07520 06920 05300 03700 03460 00210 00030 00010 
10500 09400 08390 03550 02520 02060 01500 00300 -9999 
10460 09400 08380 03540 02530 02090 01460 00060 -9999 
10460 09350 06640 06030 05140 03530 02530 02110 01460 
10500 09370 06640 06030 03520 02540 00360 00150 00060 
09900 08270 06920 05290 03700 03460 01290 00210 00120 
11040 08580 06890 06240 05000 04200 03690 03350 01940 
10460 08390 03550 02520 02050 01470 00290 -9999 -9999 
09150 08380 06590 06110 05290 02540 00720 00080 00060 
09900 08240 07520 06920 05290 03700 03460 01290 00210 
10540 09370 06640 06030 05160 03520 02540 00320 00160 
10980 10550 08690 07940 06900 06250 03700 -9999 -9999 
09900 08240 07520 06920 05300 03700 03460 00210 00010 
08370 08340 07640 06920 05230 04850 03700 03460 02940 
10460 09400 08390 03540 02530 02090 01460 00290 -9999 
10500 09400 08390 03540 02530 02090 01490 00290 -9999 
10540 09350 06640 06030 05160 03520 02540 01460 00300 
10540 09250 06640 06030 05160 03510 02540 00360 00140 
10500 09910 08800 08530 08240 06250 05820 05310 03460 
10520 09400 08390 03550 02520 02080 01510 00290 -9999 
10420 09320 08380 03530 02530 02110 01410 00310 00060 
08230 07520 06920 05300 03700 03460 02940 01280 00220 
10540 09370 06640 06030 05160 03520 02540 01460 00280 
11060 10690 08580 06890 04200 03290 02970 02020 00830 
08520 06890 06230 05820 05000 04200 03740 03350 02000 
08230 07520 06920 05270 04870 03700 03460 02940 01280 
10470 09400 08390 03540 02530 02090 01460 00290 -9999 
10500 08850 08230 07420 06250 05680 05430 03790 03490 
08230 07520 06920 05370 04700 03490 01280 00690 00220 
10480 09390 08390 06640 06030 03540 02530 02090 01460 
11040 10610 08610 06890 02940 02010 01510 00830 -9999 
10510 10450 09380 06640 06030 05160 03520 02540 01420 
11040 10690 09480 08400 02930 02050 01500 00830 -9999 
10820 10770 09480 08700 08370 02920 02060 01490 00830 
10480 08390 03550 02520 02080 01460 00270 -9999 -9999 
10500 08850 08230 07270 06240 05780 03830 02940 -9999 
09380 08390 06640 06030 05160 03530 02530 02110 01420 
11060 09480 08320 02920 02070 01480 00830 -9999 -9999 
07690 04840 01290 00260 -9999 -9999 -9999 -9999 -9999 
10480 08390 03550 02520 02080 01460 00270 -9999 -9999 
11060 10770 09480 06890 04200 02920 02060 01480 00830 
11060 09480 08320 02920 02070 01480 00830 -9999 -9999 
04840 01290 00260 -9999 -9999 -9999 -9999 -9999 -9999 
10480 08380 05160 03530 02530 02110 01460 00270 -9999 
10530 08880 07230 06240 05820 03810 03380 02950 -9999 
10480 08390 03550 02520 02080 01460 00270 -9999 -9999 
04840 02350 01290 00270 -9999 -9999 -9999 -9999 -9999 
10510 08860 07230 06240 05830 -9999 -9999 -9999 -9999 
10480 08390 03550 02520 02080 01460 00270 -9999 -9999 
08390 06640 06030 05160 03520 02540 01370 00290 00140 
08230 07230 06240 05240 04550 03370 02970 02360 01400 
11040 10560 08730 02010 01660 00830 -9999 -9999 -9999 
05250 04630 03950 03350 02350 01330 00650 00340 00190 
10500 08850 07230 06240 05830 -9999 -9999 -9999 -9999 
10450 09380 08390 05160 03530 02530 02110 01420 00300 
11040 10610 09480 08710 02930 02040 01500 00830 -9999 
11040 09470 08330 02920 02050 01480 00830 -9999 -9999 
04840 03950 02350 01300 00270 -9999 -9999 -9999 -9999 
07520 05280 04550 03880 03360 02350 01400 00240 -9999 
10480 08380 03550 02520 02080 01460 00270 00130 -9999 
07230 06240 05240 03850 03370 02970 02360 01400 00710 
10500 08850 07230 06240 05840 -9999 -9999 -9999 -9999 
09470 08320 02920 02040 01490 00830 -9999 -9999 -9999 
10500 08850 07230 06240 05830 -9999 -9999 -9999 -9999 
07520 05220 03950 03350 02350 01320 00360 -9999 -9999 
10630 08930 05590 05220 04550 03910 03360 01400 00710 
05480 05200 04560 03950 03350 02350 01380 00700 -9999 
10440 09400 08390 03540 02530 02090 01420 00300 -9999 
05450 05200 04570 03950 03350 02350 01360 00700 -9999 
10480 08380 03560 02520 02080 01460 00260 -9999 -9999 
10450 09350 08390 03530 02530 02110 01410 00300 00150 
05440 05180 04590 03950 03350 02350 00640 00340 00190 
10640 10570 08940 05520 05220 04550 03950 03350 00700 
10450 09350 08390 03530 02530 02110 01410 00300 00160 
05160 04630 03950 03350 02350 01330 00360 -9999 -9999 
05480 05190 04570 03950 03350 02350 01360 00680 -9999 
10530 08880 07230 06240 05820 -9999 -9999 -9999 -9999 
11030 10830 10770 09470 08320 02920 02040 01490 00830 
05460 05210 04560 03950 03350 02350 01370 00680 -9999 
10420 08380 03540 02530 02090 01370 00290 00160 00060 
10370 08380 05160 03500 02540 01320 00310 00160 00060 
05160 04630 03950 03350 02350 01330 00360 -9999 -9999 
10450 08390 03540 02530 02090 01420 00250 00130 -9999 
11040 09470 08330 02920 02020 01500 00830 -9999 -9999 
05440 05180 04590 03950 03350 02350 01340 00360 -9999 
05470 05200 04560 03950 03350 02350 01370 00680 -9999 
05040 04800 03950 03350 02350 01330 00360 -9999 -9999 
11030 09470 08320 01480 00830 -9999 -9999 -9999 -9999 
10550 08910 07230 06240 05820 -9999 -9999 -9999 -9999 
10450 08380 03550 02520 02080 01420 00250 00140 00060 
11030 09470 08320 02920 02060 01490 00830 -9999 -9999 
10420 08390 03540 02530 02090 01370 00260 00140 00060 
10420 08390 03530 02530 01370 00300 00170 00060 -9999 
10370 08390 05160 03510 02540 01320 00310 00170 00060 
10450 08390 03540 02530 02090 01420 00250 00130 -9999 
11030 09470 08320 02920 02050 01490 00830 -9999 -9999 
11040 10770 09470 08340 02920 02000 01520 00830 -9999 
11040 09470 08320 02920 01980 00830 -9999 -9999 -9999 
10370 08380 03520 02540 01310 00300 00170 00060 -9999 
11030 10690 09470 08320 02920 02060 01490 00830 -9999 
10370 08390 05160 03500 02540 01320 00310 00180 00060 
09470 08320 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
10420 08390 03540 02530 01370 00270 00150 00060 -9999 
10390 08380 02530 01340 00270 00170 00060 -9999 -9999 
10370 08380 05160 03520 02540 01320 00300 00190 00060 
10370 08390 05160 03510 02540 01310 00300 00170 00060 
10370 08380 03530 02530 01320 00310 00200 00060 -9999 
11030 10690 09470 08320 02930 01990 01660 01540 00830 
05480 05220 04550 03950 03350 02350 01390 00710 -9999 
10640 10600 08960 05490 04550 03950 03350 01400 00700 
07230 06240 05750 05240 04550 03880 03360 02350 01400 
10450 08390 03540 02530 02090 01420 00260 00140 00060 
10390 08390 05160 03510 02540 01340 00310 00180 00060 
11030 10690 09470 08330 02930 02000 01510 00830 -9999 
09470 08320 01950 -9999 -9999 -9999 -9999 -9999 -9999 
10370 08390 05160 03510 02540 01320 00310 00180 00060 
09470 08320 01940 -9999 -9999 -9999 -9999 -9999 -9999 
05470 05220 04560 03950 03350 02350 01370 00680 -9999 
09470 08320 01930 -9999 -9999 -9999 -9999 -9999 -9999 
11030 10690 09470 08330 02930 01980 00830 -9999 -9999 
11030 10830 10770 09470 02920 01990 01660 01520 00830 
11030 10830 10770 09470 08320 02920 01970 00830 -9999 
07230 06240 05550 04550 03950 03350 02350 01400 00640 
10600 08970 06880 05440 04630 03950 03350 01400 00360 
10600 08970 06880 05440 04630 03950 03350 01400 00650 
10420 08390 03540 02530 01370 00270 00150 00060 -9999 
10390 08390 03530 02530 01340 00270 00150 00060 -9999 
11040 09470 08320 02920 01940 00830 -9999 -9999 -9999 
10420 08390 03530 02530 01370 00270 00150 00060 -9999 
10390 08390 03530 02530 01340 00270 00160 00060 -9999 
05470 04550 03950 03350 02340 01400 00700 -9999 -9999 
10370 08390 05160 03510 02540 01320 00310 00190 00060 
11030 09470 08320 02920 01950 00830 -9999 -9999 -9999 
09470 08320 01930 -9999 -9999 -9999 -9999 -9999 -9999 
10390 08390 01340 00280 00170 00060 -9999 -9999 -9999 
10690 10590 08960 05480 04550 03950 03350 02330 01400 
11040 10690 09470 08290 02860 02000 00830 -9999 -9999 
11030 10830 10770 09470 08320 02920 01950 00830 -9999 
09470 08320 01930 -9999 -9999 -9999 -9999 -9999 -9999 
10390 08390 01340 00280 00180 00060 -9999 -9999 -9999 
11040 10690 09470 08310 02880 01970 00830 -9999 -9999 
11040 09470 08310 02880 01940 00830 -9999 -9999 -9999 
09470 08320 01930 -9999 -9999 -9999 -9999 -9999 -9999 
10420 08390 05010 03530 02530 01370 00260 00130 00060 
10600 08970 06880 05450 04550 03950 03350 01400 00720 
11040 10690 09470 08310 02880 01940 00830 -9999 -9999 
09470 08320 01930 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05440 04570 03950 03350 01400 00650 
10420 08390 03530 02530 01370 00280 00170 00060 -9999 
10600 08970 06880 05450 04550 03950 03350 01400 00710 
11040 09470 08320 02900 01940 -9999 -9999 -9999 -9999 
06880 05440 04550 03950 03350 02310 01400 -9999 -9999 
10590 08960 06900 05460 04550 03950 03350 02320 01400 
10370 00280 00180 00060 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05450 04550 03950 03350 02320 01400 
11040 09470 08310 02880 01940 00830 -9999 -9999 -9999 
10640 10600 06880 05450 04550 03950 03350 02320 01400 
10600 08970 06880 05440 04550 03950 03350 02300 01400 
01930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
10390 01340 00280 00180 00060 -9999 -9999 -9999 -9999 
11040 09470 08310 02840 01940 -9999 -9999 -9999 -9999 
09470 08310 01930 -9999 -9999 -9999 -9999 -9999 -9999 
08310 01930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05440 02300 01400 -9999 -9999 -9999 
09470 08280 01930 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05440 04540 03980 03350 02300 01400 
11040 10610 09470 08300 02810 01940 -9999 -9999 -9999 
01930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05440 02300 -9999 -9999 -9999 -9999 
10390 04880 04240 00280 00180 00060 -9999 -9999 -9999 
09470 08300 01930 -9999 -9999 -9999 -9999 -9999 -9999 
06880 05430 02260 01400 -9999 -9999 -9999 -9999 -9999 
06880 05430 02260 01400 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05430 02260 -9999 -9999 -9999 -9999 
10600 08970 06880 05430 04550 03960 02280 01400 -9999 
08290 01930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05430 02260 -9999 -9999 -9999 -9999 
04800 01930 00610 -9999 -9999 -9999 -9999 -9999 -9999 
01930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
06880 05430 02240 -9999 -9999 -9999 -9999 -9999 -9999 
06880 05430 02240 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05430 02240 -9999 -9999 -9999 -9999 
06880 05430 02240 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05430 02250 -9999 -9999 -9999 -9999 
04800 01930 00600 -9999 -9999 -9999 -9999 -9999 -9999 
06880 05430 02230 -9999 -9999 -9999 -9999 -9999 -9999 
01930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 
06880 05430 02230 -9999 -9999 -9999 -9999 -9999 -9999 
10600 08970 06880 05430 02240 -9999 -9999 -9999 -9999 
06880 05430 04120 02240 00790 -9999 -9999 -9999 -9999 
06880 05430 02240 -9999 -9999 -9999 -9999 -9999 -9999 
08080 04800 01930 00600 -9999 -9999 -9999 -9999 -9999 
06880 05430 04130 02240 00800 -9999 -9999 -9999 -9999 
06880 05430 04140 02230 00800 -9999 -9999 -9999 -9999 
06880 05430 04140 02240 00800 -9999 -9999 -9999 -9999 
06880 05430 04140 02230 00800 -9999 -9999 -9999 -9999 
